feature,category,fwd_ret_1_ic,fwd_ret_1_pval,fwd_ret_1_n,fwd_ret_1_icir,fwd_ret_1_hit_rate,fwd_ret_3_ic,fwd_ret_3_pval,fwd_ret_3_n,fwd_ret_3_icir,fwd_ret_3_hit_rate,fwd_ret_6_ic,fwd_ret_6_pval,fwd_ret_6_n,fwd_ret_6_icir,fwd_ret_6_hit_rate,fwd_ret_12_ic,fwd_ret_12_pval,fwd_ret_12_n,fwd_ret_12_icir,fwd_ret_12_hit_rate,fwd_ret_1_qval,fwd_ret_3_qval,fwd_ret_6_qval,fwd_ret_12_qval,max_abs_ic,fwd_ret_1_abs_ic,fwd_ret_3_abs_ic,fwd_ret_6_abs_ic,fwd_ret_12_abs_ic
S_N_longShortZscore_63_zsc_N,Sentiment,-0.02479830917993449,0.08394393255579018,4858,-0.3493616500700934,0.48620263591433277,-0.030764124608344483,0.032017240644106985,4858,-0.3602864227827101,0.4946480032935364,-0.03956037860033987,0.0058209101065992246,4858,-0.25791129818516534,0.4890901605599012,-0.02118347492380381,0.1398740511625578,4858,-0.04529264788782851,0.4947498455836936,0.7268995443382483,0.22145258112173996,0.08052258980795594,0.32474405776597975,0.03956037860033987,0.02479830917993449,0.030764124608344483,0.03956037860033987,0.02118347492380381
S_M_longShortChange_3_pct_N,Sentiment,-0.023956859310816134,0.09104267626032675,4977,-0.32202540485087583,0.48692679002413514,-0.04100722952261052,0.0038101980759524747,4977,-0.48344515628978385,0.4937675914756735,-0.047831646228139464,0.0007368048934395484,4977,-0.5839918951922013,0.49215922798552475,-0.03729032586688962,0.008513233896613024,4977,-0.6214036974630945,0.5041222602051075,0.7268995443382483,0.09213370619350236,0.01258825580311745,0.08832480167736012,0.047831646228139464,0.023956859310816134,0.04100722952261052,0.047831646228139464,0.03729032586688962
S_M_longShortChange_12_pct_N,Sentiment,-0.020353512795481598,0.15146231217784684,4968,-0.5252089409399128,0.494662638469285,-0.04008678191340894,0.004714751085480069,4968,-0.615621864524401,0.4958727602174351,-0.0502304763480606,0.00039741904582074237,4968,-0.5166900401453467,0.4926514998993356,-0.034050996743838643,0.016388629369374973,4968,-0.3315305675329577,0.500201369311317,0.8380914607174191,0.09213370619350236,0.009399285350109294,0.12394367429059523,0.0502304763480606,0.020353512795481598,0.04008678191340894,0.0502304763480606,0.034050996743838643
L_V_amihudIlliquidity_12_rat_N,Liquidity,0.0011974147827271422,0.9298088531600963,5414,0.3488035231242794,0.5076695620033266,0.0002702963416476434,0.9841360821308911,5414,0.3978542346592874,0.5144070927225711,-0.00539821887774168,0.6912852251819219,5414,0.4798731019100032,0.5169929811599556,0.0007360799101814076,0.9568171072393041,5414,0.5154979648085998,0.5185664141880658,0.9831099976087642,0.9898104517200037,0.8895608324046438,0.9804422209982994,0.00539821887774168,0.0011974147827271422,0.0002702963416476434,0.00539821887774168,0.0007360799101814076
L_V_amihudIlliquidity_21_rat_N,Liquidity,0.0009150660237388001,0.946375577353008,5405,0.49537194537100776,0.5072195483154387,0.0008127490644664578,0.9523639489735842,5405,0.5094768454996886,0.5135985198889916,-0.005738933904533713,0.6731528468789769,5405,0.5316376829654672,0.5161887141535615,0.0007541631331065617,0.9557940789576165,5405,0.5846525691584892,0.518319763138416,0.987000931375489,0.9843974681525242,0.8868521633484934,0.9804422209982994,0.005738933904533713,0.0009150660237388001,0.0008127490644664578,0.005738933904533713,0.0007541631331065617
L_V_amihudIlliquidity_63_rat_N,Liquidity,-0.0010370358111202052,0.9394771368584065,5363,0.46805951501839316,0.5074626865671642,-0.002773404175240967,0.8390909608313298,5363,0.46861372900193193,0.5142644042513519,-0.006249416353176708,0.6472698738019562,5363,0.49942267110448296,0.5172478090620921,-0.0013724412830728424,0.9199601372333348,5363,0.4867014639005508,0.5203282357329355,0.987000931375489,0.9460401957262092,0.8868521633484934,0.9804422209982994,0.006249416353176708,0.0010370358111202052,0.002773404175240967,0.006249416353176708,0.0013724412830728424
V_parkinson_12_pct_N,Volatility,0.013809120221375168,0.3096383385901783,5415,0.21268315466568544,0.5075757575757576,0.02186257252360744,0.10770054337290527,5415,0.19091641451440583,0.5144967682363805,0.020269877258984288,0.13585600938905384,5415,0.19338409107855653,0.5170821791320406,0.022577792276209215,0.09666263808058544,5415,0.15286228259754212,0.51865533801256,0.920730035241421,0.3373262301868354,0.6264471544050817,0.2601367789337623,0.022577792276209215,0.013809120221375168,0.02186257252360744,0.020269877258984288,0.022577792276209215
V_parkinson_21_pct_N,Volatility,0.007680125505686337,0.5723711366196763,5406,0.23121570420631748,0.507125670923561,0.014532454120164625,0.285378283227,5406,0.23230116363927597,0.5136884942656308,0.00927443924712531,0.49538768098523456,5406,0.1997458422791638,0.5162782093969663,0.018423177360452545,0.17561672919093418,5406,0.1555276561770006,0.5182238667900092,0.920730035241421,0.5420452525607781,0.869595796196475,0.38869836060926766,0.018423177360452545,0.007680125505686337,0.014532454120164625,0.00927443924712531,0.018423177360452545
V_garmanKlass_12_pct_N,Volatility,0.014885102593117098,0.27344955776129554,5415,0.21150295428135857,0.5075757575757576,0.02442797017362663,0.07226793549281003,5415,0.19415782830820258,0.5144967682363805,0.023318886421450583,0.0861992671078535,5415,0.18981664930852848,0.5170821791320406,0.0258175883259483,0.057471354435849685,5415,0.15294396335917668,0.51865533801256,0.920730035241421,0.28563041170967773,0.48560504448244796,0.23503617429828189,0.0258175883259483,0.014885102593117098,0.02442797017362663,0.023318886421450583,0.0258175883259483
V_garmanKlass_21_pct_N,Volatility,0.0067747279062983405,0.6184799390170912,5406,0.2264948824492946,0.507125670923561,0.013879547595265532,0.3075796087387416,5406,0.23012826159457095,0.5136884942656308,0.009748504371111364,0.47361169272920356,5406,0.20002334404340646,0.5162782093969663,0.01960323196883154,0.1495443701290616,5406,0.15605852110487348,0.5182238667900092,0.920730035241421,0.5657457694365194,0.8608786709485695,0.34005980056745516,0.01960323196883154,0.0067747279062983405,0.013879547595265532,0.009748504371111364,0.01960323196883154
V_rogersSatchell_12_pct_N,Volatility,0.015486740699229125,0.2545267193311152,5415,0.21044649180008473,0.5075757575757576,0.02647403900669534,0.05141156728385605,5415,0.19423319343882336,0.5144967682363805,0.025228052486543407,0.0634085937094981,5415,0.18269369501572244,0.5170821791320406,0.027292252764676752,0.04461601314832805,5415,0.14527208012206788,0.51865533801256,0.920730035241421,0.25595942083988393,0.4385761064906952,0.2273513638206263,0.027292252764676752,0.015486740699229125,0.02647403900669534,0.025228052486543407,0.027292252764676752
V_rogersSatchell_21_pct_N,Volatility,0.006471810910402286,0.6342609640550152,5406,0.21632856685675136,0.507125670923561,0.013592379903373529,0.31769701464183125,5406,0.22469343496007765,0.5136884942656308,0.009995821201564233,0.46246361635723554,5406,0.1980210189115207,0.5162782093969663,0.020609645776453665,0.12973565632246403,5406,0.14859576504054203,0.5182238667900092,0.920730035241421,0.5670720906510106,0.8608786709485695,0.307658842136129,0.020609645776453665,0.006471810910402286,0.013592379903373529,0.009995821201564233,0.020609645776453665
V_hurstExponent_63_rat_N,Volatility,0.02545839971645727,0.06228661064963796,5363,0.39716292795459385,0.5074626865671642,0.056810831258226786,3.143799935075434e-05,5363,0.4033512465162097,0.5142644042513519,0.08515244209822358,4.215841425287683e-10,5363,0.41900395516220856,0.5172478090620921,0.12971553777978387,1.4631872760063461e-21,5363,0.46323104078522537,0.5203282357329355,0.7268995443382483,0.0033785807124318786,6.998296765977553e-08,2.4288908781705345e-19,0.12971553777978387,0.02545839971645727,0.056810831258226786,0.08515244209822358,0.12971553777978387
V_hurstExponent_126_rat_N,Volatility,0.023312132510959035,0.0897006028051968,5300,0.14609984606769033,0.5059467623182934,0.032577654551485924,0.01770362804099551,5300,0.09670730769876491,0.5130188679245283,0.053938982044752413,8.538819881648067e-05,5300,0.11653363196238656,0.5150943396226415,0.09597218136214836,2.5342109495592174e-12,5300,0.09958014291287937,0.5168899792413663,0.7268995443382483,0.17287072087089736,0.002834888200707158,2.1033950881341506e-10,0.09597218136214836,0.023312132510959035,0.032577654551485924,0.053938982044752413,0.09597218136214836
V_yangZhang_12_pct_N,Volatility,0.01272053848555784,0.3498230863394278,5404,0.20081132035823424,0.5071283095723014,0.02050234065078545,0.13181685564326776,5404,0.1837599660829462,0.5135085122131754,0.019067797032410357,0.16106066213465195,5404,0.17401561012329292,0.5160991857883049,0.024960879264840453,0.06653783086280199,5404,0.14095232338877298,0.518415694984268,0.920730035241421,0.37363013967857267,0.63271715089456,0.23503617429828189,0.024960879264840453,0.01272053848555784,0.02050234065078545,0.019067797032410357,0.024960879264840453
V_yangZhang_21_pct_N,Volatility,0.006768568144656766,0.6194490344907198,5386,0.21177417533232712,0.5071521456436932,0.013344503629451509,0.3275004211582122,5386,0.21855970503160072,0.5135536576308949,0.010538598958721493,0.4393666780099946,5386,0.19566544441583958,0.5163386557742294,0.02226949149382649,0.10222372589534072,5386,0.15172640615687666,0.5186629526462395,0.920730035241421,0.5722638938132971,0.8608786709485695,0.2659092945695878,0.02226949149382649,0.006768568144656766,0.013344503629451509,0.010538598958721493,0.02226949149382649
